# 批次 batch1.tsv（UI（桌面））：translate 153 条；source 按长度降序（长串优先）
# 列：scope<TAB>source<TAB>require_anchor<TAB>sync<TAB>hint<TAB>first_loc<TAB>occurrences
ui	${leftovers.length} change${leftovers.length === 1 ? '' : 's'} could not be discarded (${listed}). Submodule changes must be discarded inside the submodule repository.	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:445	1
ui	Every staged file goes back to the last commit, unstaged edits to those files included, and new files are deleted. This cannot be undone — not even with ⌘Z.	translate	new	待译	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:970	1
ui	${h.header}\n${h.lines.map((l) => `${l.kind === 'addition' ? '+' : l.kind === 'deletion' ? '-' : ' '}${l.content}`).join('\n')}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/inspector/CommitDetails.tsx:85	1
ui	These files go back to the last commit — staged and unstaged changes alike. New files are deleted. This cannot be undone.	translate	new	待译	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:457	1
ui	The file goes back to the last commit — its staged and unstaged changes are both reverted. This cannot be undone.	translate	new	待译	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:504	1
ui	All changes in these files will be reverted. Untracked files among them are deleted. This cannot be undone.	translate	new	待译	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:458	1
ui	This ${forgeNoun(forgeRemote?.kind)} cannot be checked out from AngKorGit — open it in the browser instead.	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/sidebar/Sidebar.tsx:416	1
ui	${remaining.length} staged change${remaining.length === 1 ? '' : 's'} could not be discarded: ${listed}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:473	1
ui	This file is new — discarding removes it from the index and deletes the file. This cannot be undone.	translate	new	待译	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:503	1
ui	${leftovers.length} change${leftovers.length === 1 ? '' : 's'} could not be discarded: ${listed}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/commit/WorkingCopyPanel.tsx:446	1
ui	Only these ${stashPaths.length} files are stashed. Everything else stays in your working copy.	translate	fmt	模板串：${x}/{} 占位符必须原样保留	apps/desktop/src/features/repository/RepoDialogs.tsx:231	1
